inputName,text,data,bss
values_124,11760,152,368
values_841,11760,168,368
values_510,11760,168,368
values_989,11760,152,368
values_706,11760,160,368
values_257,11760,168,368
values_811,11760,168,368
values_111,11760,160,368
values_47,11760,160,368
values_928,11760,176,368
values_561,11760,160,368
values_383,11760,160,368
values_498,11760,168,368
values_60,11760,160,368
values_737,11760,160,368
values_624,11760,168,368
values_973,11760,160,368
values_472,11760,160,368
values_280,11760,160,368
values_389,11760,168,368
values_651,11760,152,368
values_642,11760,160,368
values_668,11760,168,368
values_551,11760,152,368
values_750,11760,160,368
values_592,11760,160,368
values_89,11760,168,368
values_411,11760,176,368
values_620,11760,176,368
values_357,11760,160,368
values_247,11760,168,368
values_692,11760,176,368
values_572,11760,160,368
values_757,11760,176,368
values_566,11760,152,368
values_216,11760,152,368
values_951,11760,168,368
values_910,11760,152,368
values_338,11760,160,368
values_461,11760,160,368
values_730,11760,176,368
values_734,11760,152,368
values_51,11760,176,368
values_678,11760,152,368
values_327,11760,160,368
values_473,11760,168,368
values_453,11760,168,368
values_154,11760,152,368
values_452,11760,176,368
values_221,11760,152,368
values_323,11760,168,368
values_844,11760,152,368
values_673,11760,160,368
values_427,11760,168,368
values_933,11760,160,368
values_802,11760,160,368
values_852,11760,152,368
values_487,11760,168,368
values_762,11760,176,368
values_515,11760,152,368
values_479,11760,168,368
values_948,11760,152,368
values_467,11760,160,368
values_14,11760,160,368
values_868,11760,168,368
values_188,11760,160,368
values_489,11760,160,368
values_865,11760,152,368
values_728,11760,160,368
values_996,11760,152,368
values_277,11760,168,368
values_936,11760,176,368
values_554,11760,176,368
values_763,11760,152,368
values_834,11760,160,368
values_613,11760,160,368
values_907,11760,160,368
values_825,11760,168,368
values_308,11760,168,368
values_294,11760,152,368
values_522,11760,168,368
values_322,11760,152,368
values_28,11760,160,368
values_760,11760,160,368
values_559,11760,168,368
values_685,11760,152,368
values_908,11760,168,368
values_919,11760,152,368
values_724,11760,168,368
values_947,11760,160,368
values_214,11760,176,368
values_468,11760,168,368
values_967,11760,168,368
values_234,11760,160,368
values_983,11760,168,368
values_719,11760,152,368
values_110,11760,152,368
values_235,11760,152,368
values_588,11760,168,368
values_185,11760,168,368
values_732,11760,168,368
values_896,11760,168,368
values_888,11760,168,368
values_923,11760,160,368
values_767,11760,176,368
values_179,11760,168,368
values_195,11760,160,368
values_148,11760,152,368
values_917,11760,176,368
values_634,11760,152,368
values_157,11760,152,368
values_314,11760,152,368
values_879,11760,168,368
values_16,11760,160,368
values_839,11760,168,368
values_150,11760,168,368
values_835,11760,176,368
values_161,11760,152,368
values_34,11760,160,368
values_959,11760,168,368
values_264,11760,160,368
values_123,11760,160,368
values_623,11760,168,368
values_187,11760,168,368
values_575,11760,160,368
values_466,11760,152,368
values_621,11760,152,368
values_82,11760,160,368
values_352,11760,160,368
values_779,11760,160,368
values_946,11760,176,368
values_756,11760,160,368
values_502,11760,168,368
values_641,11760,168,368
values_882,11760,152,368
values_46,11760,160,368
values_721,11760,168,368
values_105,11760,168,368
values_284,11760,152,368
values_295,11760,160,368
values_423,11760,152,368
values_544,11760,168,368
values_384,11760,160,368
values_206,11760,168,368
values_817,11760,160,368
values_788,11760,176,368
values_205,11760,152,368
values_243,11760,176,368
values_619,11760,176,368
values_514,11760,160,368
values_703,11760,176,368
values_605,11760,160,368
values_659,11760,168,368
values_929,11760,160,368
values_365,11760,168,368
values_495,11760,152,368
values_431,11760,168,368
values_482,11760,168,368
values_611,11760,168,368
values_846,11760,168,368
values_27,11760,168,368
values_736,11760,176,368
values_815,11760,176,368
values_145,11760,176,368
values_582,11760,168,368
values_492,11760,176,368
values_881,11760,160,368
values_237,11760,176,368
values_409,11760,160,368
values_108,11760,160,368
values_299,11760,168,368
values_20,11760,152,368
values_485,11760,168,368
values_303,11760,160,368
values_425,11760,152,368
values_597,11760,152,368
values_517,11760,176,368
values_672,11760,152,368
values_340,11760,160,368
values_339,11760,168,368
values_424,11760,168,368
values_9,11760,176,368
values_587,11760,168,368
values_417,11760,152,368
values_116,11760,168,368
values_475,11760,160,368
values_184,11760,168,368
values_223,11760,160,368
values_804,11760,160,368
values_374,11760,168,368
values_864,11760,160,368
values_444,11760,160,368
values_92,11760,160,368
values_773,11760,176,368
values_131,11760,176,368
values_710,11760,160,368
values_693,11760,152,368
values_944,11760,160,368
values_573,11760,168,368
values_712,11760,168,368
values_718,11760,168,368
values_3,11760,152,368
values_805,11760,152,368
values_98,11760,152,368
values_304,11760,176,368
values_897,11760,160,368
values_153,11760,152,368
values_368,11760,168,368
values_689,11760,160,368
values_830,11760,168,368
values_29,11760,168,368
values_301,11760,152,368
values_286,11760,160,368
values_580,11760,168,368
values_593,11760,176,368
values_80,11760,168,368
values_416,11760,176,368
values_305,11760,176,368
values_142,11760,152,368
values_800,11760,160,368
values_661,11760,168,368
values_73,11760,168,368
values_297,11760,152,368
values_167,11760,152,368
values_594,11760,160,368
values_367,11760,168,368
values_552,11760,168,368
values_608,11760,152,368
values_797,11760,152,368
values_288,11760,160,368
values_764,11760,152,368
values_622,11760,176,368
values_785,11760,168,368
values_676,11760,160,368
values_330,11760,176,368
values_595,11760,168,368
values_968,11760,176,368
values_503,11760,168,368
values_378,11760,152,368
values_610,11760,168,368
