inputName,text,data,bss
values_292,458,18,0
values_786,458,18,0
values_101,458,18,0
values_691,458,14,0
values_926,458,4,0
values_754,458,20,0
values_215,458,24,0
values_977,458,6,0
values_850,458,20,0
values_646,458,10,0
values_628,458,10,0
values_941,458,10,0
values_353,458,24,0
values_690,458,14,0
values_961,458,6,0
values_331,458,20,0
values_377,458,24,0
values_128,458,14,0
values_336,458,20,0
values_632,458,10,0
values_166,458,6,0
values_744,458,20,0
values_837,458,20,0
values_807,458,14,0
values_838,458,20,0
values_723,458,30,0
values_874,458,14,0
values_627,458,10,0
values_555,458,20,0
values_446,458,20,0
values_716,458,30,0
values_240,458,20,0
values_140,458,14,0
values_317,458,18,0
values_83,458,22,0
values_696,458,14,0
values_413,458,8,0
values_94,458,22,0
values_937,458,10,0
values_199,458,24,0
values_596,458,12,0
values_0,458,18,0
values_953,458,10,0
values_906,458,4,0
values_742,458,20,0
values_396,458,8,0
values_159,458,14,0
values_238,458,20,0
values_136,458,14,0
values_915,458,4,0
values_99,458,18,0
values_771,458,18,0
values_96,458,18,0
values_768,458,18,0
values_1001,458,24,0
values_67,458,22,0
values_565,458,20,0
values_848,458,20,0
values_114,458,18,0
values_61,458,26,0
values_511,458,12,0
values_729,458,30,0
values_460,458,26,0
values_832,458,20,0
values_1015,458,24,0
values_348,458,20,0
values_182,458,6,0
values_986,458,6,0
values_180,458,6,0
values_930,458,10,0
values_274,458,24,0
values_309,458,18,0
values_496,458,12,0
values_165,458,6,0
values_553,458,20,0
values_1023,458,24,0
values_870,458,14,0
values_795,458,18,0
values_361,458,24,0
values_302,458,18,0
values_586,458,12,0
values_880,458,14,0
values_665,458,10,0
values_527,458,22,0
values_372,458,24,0
values_382,458,24,0
values_43,458,26,0
values_935,458,10,0
values_2,458,18,0
values_790,458,18,0
values_152,458,14,0
values_871,458,14,0
values_434,458,20,0
values_775,458,18,0
values_500,458,12,0
values_220,458,24,0
values_875,458,14,0
values_249,458,20,0
values_808,458,14,0
values_859,458,20,0
values_539,458,22,0
values_635,458,10,0
values_311,458,18,0
values_183,458,6,0
values_54,458,26,0
values_390,458,8,0
values_890,458,14,0
values_711,458,30,0
