inputName,text,data,bss
values_123,440,22,0
values_623,440,12,0
values_187,440,16,0
values_575,440,20,0
values_466,440,10,0
values_621,440,12,0
values_82,440,18,0
values_352,440,4,0
values_779,440,8,0
values_946,440,6,0
values_756,440,18,0
values_502,440,8,0
values_641,440,18,0
values_882,440,18,0
values_46,440,12,0
values_721,440,8,0
values_105,440,14,0
values_284,440,14,0
values_295,440,18,0
values_423,440,12,0
values_544,440,8,0
values_384,440,24,0
values_206,440,14,0
values_817,440,10,0
values_788,440,16,0
values_205,440,20,0
values_243,440,24,0
values_619,440,6,0
values_514,440,26,0
values_703,440,8,0
values_605,440,18,0
values_659,440,26,0
values_929,440,22,0
values_365,440,26,0
values_495,440,2,0
values_431,440,16,0
values_482,440,2,0
values_611,440,22,0
values_846,440,22,0
values_27,440,22,0
values_736,440,4,0
values_815,440,20,0
values_145,440,12,0
values_582,440,12,0
values_492,440,20,0
values_881,440,16,0
values_237,440,18,0
values_409,440,16,0
values_108,440,18,0
values_299,440,16,0
values_20,440,8,0
values_485,440,12,0
values_303,440,20,0
values_425,440,26,0
values_597,440,20,0
values_517,440,26,0
values_672,440,24,0
values_340,440,4,0
values_339,440,14,0
values_424,440,8,0
values_9,440,18,0
values_587,440,24,0
values_417,440,14,0
values_116,440,10,0
values_475,440,2,0
values_184,440,10,0
values_223,440,24,0
values_804,440,24,0
values_374,440,22,0
values_864,440,22,0
values_444,440,24,0
values_92,440,20,0
values_773,440,12,0
values_131,440,4,0
values_710,440,18,0
values_693,440,12,0
values_944,440,10,0
values_573,440,18,0
values_712,440,6,0
values_718,440,4,0
values_3,440,4,0
values_805,440,10,0
values_98,440,28,0
values_304,440,22,0
values_897,440,26,0
values_153,440,10,0
values_368,440,16,0
values_689,440,8,0
values_830,440,10,0
values_29,440,28,0
values_301,440,28,0
values_286,440,26,0
values_580,440,4,0
values_593,440,28,0
values_80,440,26,0
values_416,440,24,0
values_305,440,24,0
values_142,440,12,0
values_800,440,2,0
values_661,440,20,0
values_73,440,2,0
