inputName,text,data,bss
values_297,472,20,0
values_167,472,9,0
values_594,472,14,0
values_367,472,26,0
values_552,472,22,0
values_608,472,13,0
values_797,472,20,0
values_288,472,20,0
values_764,472,22,0
values_622,472,13,0
values_785,472,20,0
values_676,472,16,0
values_330,472,23,0
values_595,472,14,0
values_968,472,9,0
values_503,472,15,0
values_378,472,26,0
values_610,472,13,0
