inputName,text,data,bss
values_692,13200,672,400
values_572,13184,336,392
values_757,13200,312,384
values_566,13168,432,392
values_216,13200,264,384
values_951,13200,504,392
values_910,13200,504,392
values_338,12448,400,392
values_461,13200,264,384
values_730,13200,672,400
values_734,13168,192,384
values_51,13184,288,384
values_678,13216,816,400
values_327,13184,288,384
values_473,13200,504,392
values_453,13184,336,392
values_154,13184,928,400
values_452,13184,720,400
values_221,13184,720,400
values_323,12448,400,392
values_844,13168,432,392
values_673,13184,720,400
values_427,12448,208,384
values_933,13216,624,400
values_802,13168,152,376
values_852,13168,152,376
values_487,13168,152,376
values_762,13184,240,384
values_515,13184,240,384
values_479,13184,288,384
values_948,13200,768,400
values_467,13200,264,384
values_14,13184,464,392
values_868,13200,504,392
values_188,13168,192,384
values_489,13216,816,400
values_865,12448,160,376
values_728,13184,928,400
values_996,13200,504,392
values_277,13184,288,384
values_936,13184,240,384
values_554,13200,672,400
values_763,13168,432,392
values_834,13168,368,392
values_613,13184,720,400
values_907,13184,464,392
values_825,13216,816,400
values_308,13168,432,392
values_294,13184,720,400
values_522,13184,928,400
values_322,13184,464,392
values_28,13200,312,384
values_760,13200,504,392
values_559,13184,176,384
values_685,13200,768,400
values_908,13184,720,400
values_919,13168,432,392
values_724,13184,464,392
values_947,13216,624,400
values_214,12448,208,384
values_468,13200,872,400
values_967,13168,224,384
values_234,13168,192,384
values_983,13168,432,392
values_719,13200,672,400
values_110,13184,464,392
values_235,13168,192,384
values_588,13184,288,384
values_185,13200,768,400
values_732,13184,176,384
values_896,13200,312,384
values_888,13168,432,392
values_923,13200,768,400
values_767,13184,240,384
values_179,12448,400,392
values_195,13168,192,384
values_148,13200,264,384
values_917,13200,672,400
values_634,13184,464,392
values_157,12448,400,392
values_314,13200,504,392
values_879,12448,144,376
values_16,13168,432,392
values_839,12448,144,376
values_150,13168,152,376
values_835,13168,168,376
values_161,13184,544,392
values_34,13168,192,384
values_959,13168,224,384
values_264,13184,336,392
values_123,13200,312,384
values_623,13184,176,384
values_187,13168,192,384
values_575,13184,544,392
values_466,13168,432,392
values_621,13184,240,384
values_82,13168,168,376
values_352,13184,720,400
values_779,13184,240,384
values_946,13168,168,376
values_756,13184,464,392
values_502,13200,584,392
values_641,13184,288,384
values_882,13200,768,400
values_46,13200,672,400
values_721,13216,624,400
values_105,13184,464,392
values_284,13168,432,392
values_295,13200,584,392
values_423,12448,160,376
values_544,12448,400,392
values_384,13184,544,392
values_206,13200,872,400
values_817,13168,224,384
values_788,13184,288,384
values_205,12448,208,384
values_243,13184,336,392
values_619,13184,720,400
values_514,13184,928,400
values_703,13200,768,400
